#            mprod              mhscp              width               c300
     1.0000000e+03      5.5000000e+02      0.0000000e+00      7.0638676e-01
     1.0000000e+03      5.5000000e+02      1.0000000e-19      7.0334416e-01
     1.0000000e+03      5.5000000e+02      3.2000000e-18      6.1373363e-01
     1.0000000e+03      5.5000000e+02      1.0000000e-17      4.4982764e-01
     1.0000000e+03      5.5000000e+02      3.2000000e-17      1.5978487e-01
     1.0000000e+03      5.5000000e+02      4.6000000e-17      8.3696564e-02
     1.0000000e+03      5.5000000e+02      6.8000000e-17      3.1517337e-02
     1.0000000e+03      5.5000000e+02      1.0000000e-16      8.2892160e-03
     1.0000000e+03      5.5000000e+02      1.5000000e-16      1.2082297e-03
     1.0000000e+03      5.5000000e+02      2.2000000e-16      1.0258181e-04
     1.0000000e+03      5.5000000e+02      3.2000000e-16      4.1042378e-06
     1.0000000e+03      5.5000000e+02      4.6000000e-16      6.7716374e-08
     1.0000000e+03      5.5000000e+02      6.8000000e-16      2.0879781e-10
     1.0000000e+03      5.5000000e+02      1.0000000e+06      0.0000000e+00
     1.0000000e+03      6.0000000e+02      0.0000000e+00      7.0077571e-01
     1.0000000e+03      6.0000000e+02      1.0000000e-19      6.9771116e-01
     1.0000000e+03      6.0000000e+02      3.2000000e-18      6.0749030e-01
     1.0000000e+03      6.0000000e+02      1.0000000e-17      4.4282694e-01
     1.0000000e+03      6.0000000e+02      3.2000000e-17      1.5416709e-01
     1.0000000e+03      6.0000000e+02      4.6000000e-17      7.9713473e-02
     1.0000000e+03      6.0000000e+02      6.8000000e-17      2.9441004e-02
     1.0000000e+03      6.0000000e+02      1.0000000e-16      7.5498282e-03
     1.0000000e+03      6.0000000e+02      1.5000000e-16      1.0653043e-03
     1.0000000e+03      6.0000000e+02      2.2000000e-16      8.7437508e-05
     1.0000000e+03      6.0000000e+02      3.2000000e-16      3.3806114e-06
     1.0000000e+03      6.0000000e+02      4.6000000e-16      5.3584315e-08
     1.0000000e+03      6.0000000e+02      6.8000000e-16      1.4903188e-10
     1.0000000e+03      6.0000000e+02      1.0000000e+06      0.0000000e+00
     1.0000000e+03      6.5000000e+02      0.0000000e+00      6.8568816e-01
     1.0000000e+03      6.5000000e+02      1.0000000e-19      6.8264132e-01
     1.0000000e+03      6.5000000e+02      3.2000000e-18      5.9297487e-01
     1.0000000e+03      6.5000000e+02      1.0000000e-17      4.2969044e-01
     1.0000000e+03      6.5000000e+02      3.2000000e-17      1.4631417e-01
     1.0000000e+03      6.5000000e+02      4.6000000e-17      7.4562283e-02
     1.0000000e+03      6.5000000e+02      6.8000000e-17      2.6938266e-02
     1.0000000e+03      6.5000000e+02      1.0000000e-16      6.7068661e-03
     1.0000000e+03      6.5000000e+02      1.5000000e-16      9.0854856e-04
     1.0000000e+03      6.5000000e+02      2.2000000e-16      7.0970091e-05
     1.0000000e+03      6.5000000e+02      3.2000000e-16      2.5818167e-06
     1.0000000e+03      6.5000000e+02      4.6000000e-16      3.8092928e-08
     1.0000000e+03      6.5000000e+02      6.8000000e-16      9.6215008e-11
     1.0000000e+03      6.5000000e+02      1.0000000e+06      0.0000000e+00
     1.0000000e+03      7.0000000e+02      0.0000000e+00      6.6473013e-01
     1.0000000e+03      7.0000000e+02      5.0000000e-19      6.4982441e-01
     1.0000000e+03      7.0000000e+02      3.2000000e-18      5.7347499e-01
     1.0000000e+03      7.0000000e+02      1.0000000e-17      4.1309482e-01
     1.0000000e+03      7.0000000e+02      3.2000000e-17      1.3756214e-01
     1.0000000e+03      7.0000000e+02      4.6000000e-17      6.9087091e-02
     1.0000000e+03      7.0000000e+02      6.8000000e-17      2.4413050e-02
     1.0000000e+03      7.0000000e+02      1.0000000e-16      5.9010100e-03
     1.0000000e+03      7.0000000e+02      1.5000000e-16      7.6870510e-04
     1.0000000e+03      7.0000000e+02      2.2000000e-16      5.7570744e-05
     1.0000000e+03      7.0000000e+02      3.2000000e-16      2.0036693e-06
     1.0000000e+03      7.0000000e+02      4.6000000e-16      2.8024488e-08
     1.0000000e+03      7.0000000e+02      6.8000000e-16      6.4393798e-11
     1.0000000e+03      7.0000000e+02      1.0000000e+06      0.0000000e+00
     1.0000000e+03      8.0000000e+02      0.0000000e+00      6.1903462e-01
     1.0000000e+03      8.0000000e+02      5.0000000e-19      6.0467542e-01
     1.0000000e+03      8.0000000e+02      3.2000000e-18      5.3126144e-01
     1.0000000e+03      8.0000000e+02      1.0000000e-17      3.7806423e-01
     1.0000000e+03      8.0000000e+02      3.2000000e-17      1.2069405e-01
     1.0000000e+03      8.0000000e+02      4.6000000e-17      5.9037651e-02
     1.0000000e+03      8.0000000e+02      6.8000000e-17      2.0063254e-02
     1.0000000e+03      8.0000000e+02      1.0000000e-16      4.6078836e-03
     1.0000000e+03      8.0000000e+02      1.5000000e-16      5.6063974e-04
     1.0000000e+03      8.0000000e+02      2.2000000e-16      3.8816997e-05
     1.0000000e+03      8.0000000e+02      3.2000000e-16      1.2335126e-06
     1.0000000e+03      8.0000000e+02      4.6000000e-16      1.5609279e-08
     1.0000000e+03      8.0000000e+02      6.8000000e-16      3.2335323e-11
     1.0000000e+03      8.0000000e+02      1.0000000e+06      0.0000000e+00
     1.0000000e+03      9.0000000e+02      0.0000000e+00      5.7546542e-01
     1.0000000e+03      9.0000000e+02      5.0000000e-19      5.6153516e-01
     1.0000000e+03      9.0000000e+02      3.2000000e-18      4.9071662e-01
     1.0000000e+03      9.0000000e+02      1.0000000e-17      3.4493528e-01
     1.0000000e+03      9.0000000e+02      3.2000000e-17      1.0643800e-01
     1.0000000e+03      9.0000000e+02      4.6000000e-17      5.1077303e-02
     1.0000000e+03      9.0000000e+02      6.8000000e-17      1.6887532e-02
     1.0000000e+03      9.0000000e+02      1.0000000e-16      3.7436209e-03
     1.0000000e+03      9.0000000e+02      1.5000000e-16      4.3452671e-04
     1.0000000e+03      9.0000000e+02      2.2000000e-16      2.8467775e-05
     1.0000000e+03      9.0000000e+02      3.2000000e-16      8.4674329e-07
     1.0000000e+03      9.0000000e+02      4.6000000e-16      9.9510751e-09
     1.0000000e+03      9.0000000e+02      1.0000000e+06      0.0000000e+00
     1.0050000e+03      1.0000000e+03      0.0000000e+00      5.2684960e-01
     1.0050000e+03      1.0000000e+03      5.0000000e-19      5.1316139e-01
     1.0050000e+03      1.0000000e+03      3.2000000e-18      4.4448629e-01
     1.0050000e+03      1.0000000e+03      1.0000000e-17      3.0715781e-01
     1.0050000e+03      1.0000000e+03      3.2000000e-17      9.1831904e-02
     1.0050000e+03      1.0000000e+03      4.6000000e-17      4.3507968e-02
     1.0050000e+03      1.0000000e+03      6.8000000e-17      1.4161159e-02
     1.0050000e+03      1.0000000e+03      1.0000000e-16      3.0849190e-03
     1.0050000e+03      1.0000000e+03      1.5000000e-16      3.5127110e-04
     1.0050000e+03      1.0000000e+03      2.2000000e-16      2.2642956e-05
     1.0050000e+03      1.0000000e+03      3.2000000e-16      6.6316143e-07
     1.0050000e+03      1.0000000e+03      4.6000000e-16      7.5603922e-09
     1.0050000e+03      1.0000000e+03      1.0000000e+06      0.0000000e+00
     1.0100000e+03      1.0000000e+03      0.0000000e+00      5.2653907e-01
     1.0100000e+03      1.0000000e+03      5.0000000e-19      5.1286376e-01
     1.0100000e+03      1.0000000e+03      3.2000000e-18      4.4425339e-01
     1.0100000e+03      1.0000000e+03      1.0000000e-17      3.0704366e-01
     1.0100000e+03      1.0000000e+03      3.2000000e-17      9.1828797e-02
     1.0100000e+03      1.0000000e+03      4.6000000e-17      4.3509308e-02
     1.0100000e+03      1.0000000e+03      6.8000000e-17      1.4160611e-02
     1.0100000e+03      1.0000000e+03      1.0000000e-16      3.0835422e-03
     1.0100000e+03      1.0000000e+03      1.5000000e-16      3.5055218e-04
     1.0100000e+03      1.0000000e+03      2.2000000e-16      2.2480873e-05
     1.0100000e+03      1.0000000e+03      3.2000000e-16      6.5064558e-07
     1.0100000e+03      1.0000000e+03      4.6000000e-16      7.3149381e-09
     1.0100000e+03      1.0000000e+03      1.0000000e+06      0.0000000e+00
     1.0200000e+03      1.0000000e+03      0.0000000e+00      5.3046152e-01
     1.0200000e+03      1.0000000e+03      5.0000000e-19      5.1667927e-01
     1.0200000e+03      1.0000000e+03      3.2000000e-18      4.4752964e-01
     1.0200000e+03      1.0000000e+03      1.0000000e-17      3.0923514e-01
     1.0200000e+03      1.0000000e+03      3.2000000e-17      9.2376454e-02
     1.0200000e+03      1.0000000e+03      4.6000000e-17      4.3731729e-02
     1.0200000e+03      1.0000000e+03      6.8000000e-17      1.4214717e-02
     1.0200000e+03      1.0000000e+03      1.0000000e-16      3.0904691e-03
     1.0200000e+03      1.0000000e+03      1.5000000e-16      3.5085721e-04
     1.0200000e+03      1.0000000e+03      2.2000000e-16      2.2516977e-05
     1.0200000e+03      1.0000000e+03      3.2000000e-16      6.5455849e-07
     1.0200000e+03      1.0000000e+03      4.6000000e-16      7.3901919e-09
     1.0200000e+03      1.0000000e+03      1.0000000e+06      0.0000000e+00
     1.0300000e+03      1.0000000e+03      0.0000000e+00      5.2882413e-01
     1.0300000e+03      1.0000000e+03      5.0000000e-19      5.1507700e-01
     1.0300000e+03      1.0000000e+03      3.2000000e-18      4.4608176e-01
     1.0300000e+03      1.0000000e+03      1.0000000e-17      3.0803268e-01
     1.0300000e+03      1.0000000e+03      3.2000000e-17      9.1689864e-02
     1.0300000e+03      1.0000000e+03      4.6000000e-17      4.3291167e-02
     1.0300000e+03      1.0000000e+03      6.8000000e-17      1.4011578e-02
     1.0300000e+03      1.0000000e+03      1.0000000e-16      3.0278965e-03
     1.0300000e+03      1.0000000e+03      1.5000000e-16      3.4065231e-04
     1.0300000e+03      1.0000000e+03      2.2000000e-16      2.1602971e-05
     1.0300000e+03      1.0000000e+03      3.2000000e-16      6.1950618e-07
     1.0300000e+03      1.0000000e+03      4.6000000e-16      6.9125025e-09
     1.0300000e+03      1.0000000e+03      1.0000000e+06      0.0000000e+00
     1.0400000e+03      1.0000000e+03      0.0000000e+00      5.3041023e-01
     1.0400000e+03      1.0000000e+03      5.0000000e-19      5.1662606e-01
     1.0400000e+03      1.0000000e+03      3.2000000e-18      4.4746252e-01
     1.0400000e+03      1.0000000e+03      1.0000000e-17      3.0912331e-01
     1.0400000e+03      1.0000000e+03      3.2000000e-17      9.2205362e-02
     1.0400000e+03      1.0000000e+03      4.6000000e-17      4.3585684e-02
     1.0400000e+03      1.0000000e+03      6.8000000e-17      1.4124350e-02
     1.0400000e+03      1.0000000e+03      1.0000000e-16      3.0537907e-03
     1.0400000e+03      1.0000000e+03      1.5000000e-16      3.4314333e-04
     1.0400000e+03      1.0000000e+03      2.2000000e-16      2.1689783e-05
     1.0400000e+03      1.0000000e+03      3.2000000e-16      6.1885817e-07
     1.0400000e+03      1.0000000e+03      4.6000000e-16      6.8865782e-09
     1.0400000e+03      1.0000000e+03      1.0000000e+06      0.0000000e+00
     1.0500000e+03      9.0000000e+02      0.0000000e+00      5.7484714e-01
     1.0500000e+03      9.0000000e+02      5.0000000e-19      5.6072131e-01
     1.0500000e+03      9.0000000e+02      3.2000000e-18      4.8913855e-01
     1.0500000e+03      9.0000000e+02      1.0000000e-17      3.4275973e-01
     1.0500000e+03      9.0000000e+02      3.2000000e-17      1.0527517e-01
     1.0500000e+03      9.0000000e+02      4.6000000e-17      5.0436724e-02
     1.0500000e+03      9.0000000e+02      6.8000000e-17      1.6641294e-02
     1.0500000e+03      9.0000000e+02      1.0000000e-16      3.6794968e-03
     1.0500000e+03      9.0000000e+02      1.5000000e-16      4.2575693e-04
     1.0500000e+03      9.0000000e+02      2.2000000e-16      2.7850577e-05
     1.0500000e+03      9.0000000e+02      3.2000000e-16      8.3043425e-07
     1.0500000e+03      9.0000000e+02      4.6000000e-16      9.7991174e-09
     1.0500000e+03      9.0000000e+02      1.0000000e+06      0.0000000e+00
     1.0600000e+03      1.0000000e+03      0.0000000e+00      5.2777363e-01
     1.0600000e+03      1.0000000e+03      5.0000000e-19      5.1396490e-01
     1.0600000e+03      1.0000000e+03      3.2000000e-18      4.4474290e-01
     1.0600000e+03      1.0000000e+03      1.0000000e-17      3.0659726e-01
     1.0600000e+03      1.0000000e+03      3.2000000e-17      9.0914614e-02
     1.0600000e+03      1.0000000e+03      4.6000000e-17      4.2826061e-02
     1.0600000e+03      1.0000000e+03      6.8000000e-17      1.3806058e-02
     1.0600000e+03      1.0000000e+03      1.0000000e-16      2.9644375e-03
     1.0600000e+03      1.0000000e+03      1.5000000e-16      3.3016184e-04
     1.0600000e+03      1.0000000e+03      2.2000000e-16      2.0695633e-05
     1.0600000e+03      1.0000000e+03      3.2000000e-16      5.8740110e-07
     1.0600000e+03      1.0000000e+03      4.6000000e-16      6.5378681e-09
     1.0600000e+03      1.0000000e+03      1.0000000e+06      0.0000000e+00
     1.0800000e+03      1.0000000e+03      0.0000000e+00      5.2417127e-01
     1.0800000e+03      1.0000000e+03      5.0000000e-19      5.1040951e-01
     1.0800000e+03      1.0000000e+03      3.2000000e-18      4.4145562e-01
     1.0800000e+03      1.0000000e+03      1.0000000e-17      3.0400840e-01
     1.0800000e+03      1.0000000e+03      3.2000000e-17      8.9925541e-02
     1.0800000e+03      1.0000000e+03      4.6000000e-17      4.2320392e-02
     1.0800000e+03      1.0000000e+03      6.8000000e-17      1.3634453e-02
     1.0800000e+03      1.0000000e+03      1.0000000e-16      2.9290587e-03
     1.0800000e+03      1.0000000e+03      1.5000000e-16      3.2695671e-04
     1.0800000e+03      1.0000000e+03      2.2000000e-16      2.0525252e-05
     1.0800000e+03      1.0000000e+03      3.2000000e-16      5.7837512e-07
     1.0800000e+03      1.0000000e+03      4.6000000e-16      6.2468631e-09
     1.0800000e+03      1.0000000e+03      1.0000000e+06      0.0000000e+00
     1.1000000e+03      7.0000000e+02      0.0000000e+00      6.7653567e-01
     1.1000000e+03      7.0000000e+02      5.0000000e-19      6.6117048e-01
     1.1000000e+03      7.0000000e+02      3.2000000e-18      5.8280496e-01
     1.1000000e+03      7.0000000e+02      1.0000000e-17      4.1953221e-01
     1.1000000e+03      7.0000000e+02      3.2000000e-17      1.4077125e-01
     1.1000000e+03      7.0000000e+02      4.6000000e-17      7.1227503e-02
     1.1000000e+03      7.0000000e+02      6.8000000e-17      2.5483880e-02
     1.1000000e+03      7.0000000e+02      1.0000000e-16      6.2669998e-03
     1.1000000e+03      7.0000000e+02      1.5000000e-16      8.3513589e-04
     1.1000000e+03      7.0000000e+02      2.2000000e-16      6.4026003e-05
     1.1000000e+03      7.0000000e+02      3.2000000e-16      2.2784833e-06
     1.1000000e+03      7.0000000e+02      4.6000000e-16      3.2578745e-08
     1.1000000e+03      7.0000000e+02      6.8000000e-16      7.7852656e-11
     1.1000000e+03      7.0000000e+02      1.0000000e+06      0.0000000e+00
     1.1000000e+03      8.0000000e+02      0.0000000e+00      6.3156129e-01
     1.1000000e+03      8.0000000e+02      5.0000000e-19      6.1658951e-01
     1.1000000e+03      8.0000000e+02      3.2000000e-18      5.4049052e-01
     1.1000000e+03      8.0000000e+02      1.0000000e-17      3.8351216e-01
     1.1000000e+03      8.0000000e+02      3.2000000e-17      1.2273440e-01
     1.1000000e+03      8.0000000e+02      4.6000000e-17      6.0315991e-02
     1.1000000e+03      8.0000000e+02      6.8000000e-17      2.0670678e-02
     1.1000000e+03      8.0000000e+02      1.0000000e-16      4.8068734e-03
     1.1000000e+03      8.0000000e+02      1.5000000e-16      5.9533127e-04
     1.1000000e+03      8.0000000e+02      2.2000000e-16      4.2026921e-05
     1.1000000e+03      8.0000000e+02      3.2000000e-16      1.3586013e-06
     1.1000000e+03      8.0000000e+02      4.6000000e-16      1.7398793e-08
     1.1000000e+03      8.0000000e+02      6.8000000e-16      3.6904993e-11
     2.9000000e+03      2.5000000e+03      4.6000000e-17      1.2870015e-04
     2.9000000e+03      2.5000000e+03      3.2000000e-17      3.4932293e-04
