#            mhscp              width               c000               c100               c200               c300
     4.5000000e+02      5.6000000e-18      2.9022801e-01      2.9021713e-01      2.8977854e-01      0.0000000e+00
     4.5000000e+02      1.0000000e-17      2.3416598e-01      2.3415811e-01      2.3381667e-01      0.0000000e+00
     4.5000000e+02      1.5000000e-17      1.8419323e-01      1.8418776e-01      1.8392978e-01      0.0000000e+00
     4.5000000e+02      2.2000000e-17      1.3248362e-01      1.3248033e-01      1.3230481e-01      0.0000000e+00
     4.5000000e+02      3.2000000e-17      8.3764393e-02      8.3762784e-02      8.3660121e-02      0.0000000e+00
     4.5000000e+02      4.6000000e-17      4.5066260e-02      4.5065661e-02      4.5015962e-02      0.0000000e+00
     4.5000000e+02      6.8000000e-17      1.7791310e-02      1.7791179e-02      1.7774423e-02      0.0000000e+00
     4.5000000e+02      1.0000000e-16      4.9837002e-03      4.9836850e-03      4.9798929e-03      0.0000000e+00
     4.5000000e+02      1.5000000e-16      7.8669519e-04      7.8669459e-04      7.8625249e-04      0.0000000e+00
     4.5000000e+02      2.2000000e-16      7.2994691e-05      7.2994684e-05      7.2966872e-05      0.0000000e+00
     4.5000000e+02      3.2000000e-16      3.2546171e-06      3.2546171e-06      3.2538969e-06      0.0000000e+00
     4.5000000e+02      4.6000000e-16      6.1647388e-08      6.1647388e-08      6.1641495e-08      0.0000000e+00
     4.5000000e+02      6.8000000e-16      2.3111162e-10      2.3111162e-10      2.3110731e-10      0.0000000e+00
     4.5000000e+02      1.0000000e-15      1.8655555e-13      1.8655555e-13      1.8655538e-13      0.0000000e+00
     4.5000000e+02      1.5000000e-15      9.1301856e-18      9.1301856e-18      9.1301856e-18      0.0000000e+00
     4.5000000e+02      2.2000000e-15      1.6426979e-23      1.6426979e-23      1.6426979e-23      0.0000000e+00
     4.5000000e+02      3.2000000e-15      1.4927523e-31      1.4927523e-31      1.4927523e-31      0.0000000e+00
     4.5000000e+02      5.6000000e-15      1.6410456e-50      1.6410456e-50      1.6410456e-50      0.0000000e+00
     4.5000000e+02      1.0000000e-14      8.8119279e-85      8.8119279e-85      8.8119279e-85      0.0000000e+00
     4.5000000e+02      1.8000000e-14      1.0378934e-146      1.0378934e-146      1.0378934e-146      0.0000000e+00
     4.5000000e+02      3.7000000e-14      1.8472117e-293      1.8472117e-293      1.8472117e-293      0.0000000e+00
     4.5000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.5000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.5000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.7500000e+02      0.0000000e+00      3.9537213e-01      3.9536011e-01      3.9483283e-01      0.0000000e+00
     4.7500000e+02      1.0000000e-22      3.9537014e-01      3.9535812e-01      3.9483083e-01      0.0000000e+00
     4.7500000e+02      1.0000000e-20      3.9517267e-01      3.9516066e-01      3.9463368e-01      0.0000000e+00
     4.7500000e+02      1.0000000e-19      3.9338230e-01      3.9337037e-01      3.9284618e-01      0.0000000e+00
     4.7500000e+02      5.0000000e-19      3.8552967e-01      3.8551811e-01      3.8500612e-01      0.0000000e+00
     4.7500000e+02      1.0000000e-18      3.7594942e-01      3.7593829e-01      3.7544114e-01      0.0000000e+00
     4.7500000e+02      1.8000000e-18      3.6114785e-01      3.6113739e-01      3.6066303e-01      0.0000000e+00
     4.7500000e+02      3.2000000e-18      3.3672695e-01      3.3671755e-01      3.3628047e-01      0.0000000e+00
     4.7500000e+02      5.6000000e-18      2.9888413e-01      2.9887631e-01      2.9849609e-01      0.0000000e+00
     4.7500000e+02      1.0000000e-17      2.4082667e-01      2.4082108e-01      2.4052574e-01      0.0000000e+00
     4.7500000e+02      1.5000000e-17      1.8915226e-01      1.8914844e-01      1.8892580e-01      0.0000000e+00
     4.7500000e+02      2.2000000e-17      1.3577844e-01      1.3577619e-01      1.3562512e-01      0.0000000e+00
     4.7500000e+02      3.2000000e-17      8.5612842e-02      8.5611781e-02      8.5523688e-02      0.0000000e+00
     4.7500000e+02      4.6000000e-17      4.5892988e-02      4.5892614e-02      4.5850079e-02      0.0000000e+00
     4.7500000e+02      6.8000000e-17      1.8019103e-02      1.8019029e-02      1.8004703e-02      0.0000000e+00
     4.7500000e+02      1.0000000e-16      5.0088698e-03      5.0088625e-03      5.0056120e-03      0.0000000e+00
     4.7500000e+02      1.5000000e-16      7.8118110e-04      7.8118089e-04      7.8080015e-04      0.0000000e+00
     4.7500000e+02      2.2000000e-16      7.1231349e-05      7.1231347e-05      7.1207560e-05      0.0000000e+00
     4.7500000e+02      3.2000000e-16      3.0980740e-06      3.0980740e-06      3.0974841e-06      0.0000000e+00
     4.7500000e+02      4.6000000e-16      5.6785956e-08      5.6785956e-08      5.6781564e-08      0.0000000e+00
     4.7500000e+02      6.8000000e-16      2.0221794e-10      2.0221794e-10      2.0221515e-10      0.0000000e+00
     4.7500000e+02      1.0000000e-15      1.5032742e-13      1.5032742e-13      1.5032733e-13      0.0000000e+00
     4.7500000e+02      1.5000000e-15      6.5721070e-18      6.5721070e-18      6.5721069e-18      0.0000000e+00
     4.7500000e+02      2.2000000e-15      1.0261839e-23      1.0261839e-23      1.0261839e-23      0.0000000e+00
     4.7500000e+02      3.2000000e-15      7.4419535e-32      7.4419535e-32      7.4419535e-32      0.0000000e+00
     4.7500000e+02      5.6000000e-15      4.0251125e-51      4.0251125e-51      4.0251125e-51      0.0000000e+00
     4.7500000e+02      1.0000000e-14      4.0465444e-86      4.0465444e-86      4.0465444e-86      0.0000000e+00
     4.7500000e+02      1.8000000e-14      1.8034068e-149      1.8034068e-149      1.8034068e-149      0.0000000e+00
     4.7500000e+02      3.7000000e-14      1.2461954e-299      1.2461954e-299      1.2461954e-299      0.0000000e+00
     4.7500000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.7500000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.7500000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.0000000e+02      0.0000000e+00      4.0440677e-01      4.0439918e-01      4.0394088e-01      0.0000000e+00
     5.0000000e+02      1.0000000e-22      4.0440471e-01      4.0439713e-01      4.0393882e-01      0.0000000e+00
     5.0000000e+02      1.0000000e-20      4.0420147e-01      4.0419389e-01      4.0373586e-01      0.0000000e+00
     5.0000000e+02      1.0000000e-19      4.0235884e-01      4.0235131e-01      4.0189575e-01      0.0000000e+00
     5.0000000e+02      5.0000000e-19      3.9427751e-01      3.9427021e-01      3.9382543e-01      0.0000000e+00
     5.0000000e+02      1.0000000e-18      3.8441940e-01      3.8441238e-01      3.8398070e-01      0.0000000e+00
     5.0000000e+02      1.8000000e-18      3.6919118e-01      3.6918459e-01      3.6877303e-01      0.0000000e+00
     5.0000000e+02      3.2000000e-18      3.4407373e-01      3.4406783e-01      3.4368913e-01      0.0000000e+00
     5.0000000e+02      5.6000000e-18      3.0517147e-01      3.0516658e-01      3.0483794e-01      0.0000000e+00
     5.0000000e+02      1.0000000e-17      2.4554403e-01      2.4554055e-01      2.4528638e-01      0.0000000e+00
     5.0000000e+02      1.5000000e-17      1.9254298e-01      1.9254063e-01      1.9234995e-01      0.0000000e+00
     5.0000000e+02      2.2000000e-17      1.3789377e-01      1.3789240e-01      1.3776391e-01      0.0000000e+00
     5.0000000e+02      3.2000000e-17      8.6658465e-02      8.6657832e-02      8.6583624e-02      0.0000000e+00
     5.0000000e+02      4.6000000e-17      4.6238555e-02      4.6238338e-02      4.6202986e-02      0.0000000e+00
     5.0000000e+02      6.8000000e-17      1.8025734e-02      1.8025693e-02      1.8014034e-02      0.0000000e+00
     5.0000000e+02      1.0000000e-16      4.9617806e-03      4.9617769e-03      4.9592103e-03      0.0000000e+00
     5.0000000e+02      1.5000000e-16      7.6327886e-04      7.6327877e-04      7.6299209e-04      0.0000000e+00
     5.0000000e+02      2.2000000e-16      6.8484645e-05      6.8484644e-05      6.8467933e-05      0.0000000e+00
     5.0000000e+02      3.2000000e-16      2.9242704e-06      2.9242704e-06      2.9238979e-06      0.0000000e+00
     5.0000000e+02      4.6000000e-16      5.2525105e-08      5.2525105e-08      5.2522729e-08      0.0000000e+00
     5.0000000e+02      6.8000000e-16      1.8385000e-10      1.8385000e-10      1.8384881e-10      0.0000000e+00
     5.0000000e+02      1.0000000e-15      1.4122505e-13      1.4122505e-13      1.4122502e-13      0.0000000e+00
     5.0000000e+02      1.5000000e-15      6.8470061e-18      6.8470061e-18      6.8470061e-18      0.0000000e+00
     5.0000000e+02      2.2000000e-15      1.1884147e-23      1.1884147e-23      1.1884147e-23      0.0000000e+00
     5.0000000e+02      3.2000000e-15      9.4516584e-32      9.4516584e-32      9.4516584e-32      0.0000000e+00
     5.0000000e+02      5.6000000e-15      5.5463069e-51      5.5463069e-51      5.5463069e-51      0.0000000e+00
     5.0000000e+02      1.0000000e-14      5.6187079e-86      5.6187079e-86      5.6187079e-86      0.0000000e+00
     5.0000000e+02      1.8000000e-14      2.3503954e-149      2.3503954e-149      2.3503954e-149      0.0000000e+00
     5.0000000e+02      3.7000000e-14      1.2759117e-299      1.2759117e-299      1.2759117e-299      0.0000000e+00
     5.0000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.0000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.0000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+02      0.0000000e+00      4.1872542e-01      4.1872195e-01      4.1837230e-01      4.1714366e-01
     5.5000000e+02      1.0000000e-22      4.1872326e-01      4.1871979e-01      4.1837014e-01      4.1714150e-01
     5.5000000e+02      1.0000000e-20      4.1850908e-01      4.1850561e-01      4.1815618e-01      4.1692823e-01
     5.5000000e+02      1.0000000e-19      4.1656734e-01      4.1656390e-01      4.1621644e-01      4.1499477e-01
     5.5000000e+02      5.0000000e-19      4.0805329e-01      4.0804996e-01      4.0771113e-01      4.0651691e-01
     5.5000000e+02      1.0000000e-18      3.9767166e-01      3.9766847e-01      3.9734011e-01      3.9617929e-01
     5.5000000e+02      1.8000000e-18      3.8164436e-01      3.8164139e-01      3.8132906e-01      3.8021963e-01
     5.5000000e+02      3.2000000e-18      3.5523557e-01      3.5523293e-01      3.5494673e-01      3.5392147e-01
     5.5000000e+02      5.6000000e-18      3.1440369e-01      3.1440154e-01      3.1415493e-01      3.1325850e-01
     5.5000000e+02      1.0000000e-17      2.5200725e-01      2.5200577e-01      2.5181751e-01      2.5111458e-01
     5.5000000e+02      1.5000000e-17      1.9677462e-01      1.9677365e-01      1.9663452e-01      1.9609881e-01
     5.5000000e+02      2.2000000e-17      1.4011430e-01      1.4011376e-01      1.4002194e-01      1.3965287e-01
     5.5000000e+02      3.2000000e-17      8.7360696e-02      8.7360464e-02      8.7309015e-02      8.7089106e-02
     5.5000000e+02      4.6000000e-17      4.6127784e-02      4.6127712e-02      4.6104227e-02      4.5994944e-02
     5.5000000e+02      6.8000000e-17      1.7710691e-02      1.7710679e-02      1.7703436e-02      1.7665101e-02
     5.5000000e+02      1.0000000e-16      4.7785037e-03      4.7785028e-03      4.7770493e-03      4.7679163e-03
     5.5000000e+02      1.5000000e-16      7.1512761e-04      7.1512759e-04      7.1498214e-04      7.1384699e-04
     5.5000000e+02      2.2000000e-16      6.2036042e-05      6.2036042e-05      6.2027746e-05      6.1951385e-05
     5.5000000e+02      3.2000000e-16      2.5372502e-06      2.5372502e-06      2.5370036e-06      2.5348496e-06
     5.5000000e+02      4.6000000e-16      4.3246202e-08      4.3246202e-08      4.3242917e-08      4.3222168e-08
     5.5000000e+02      6.8000000e-16      1.4263376e-10      1.4263376e-10      1.4262841e-10      1.4260569e-10
     5.5000000e+02      1.0000000e-15      1.0132009e-13      1.0132009e-13      1.0131957e-13      1.0131771e-13
     5.5000000e+02      1.5000000e-15      4.1966430e-18      4.1966430e-18      4.1966427e-18      4.1966416e-18
     5.5000000e+02      2.2000000e-15      5.9033391e-24      5.9033391e-24      5.9033391e-24      5.9033391e-24
     5.5000000e+02      3.2000000e-15      3.5873152e-32      3.5873152e-32      3.5873152e-32      3.5873152e-32
     5.5000000e+02      5.6000000e-15      1.3369019e-51      1.3369019e-51      1.3369019e-51      1.3369019e-51
     5.5000000e+02      1.0000000e-14      9.3557968e-87      9.3557968e-87      9.3557968e-87      9.3557968e-87
     5.5000000e+02      1.8000000e-14      3.5861573e-150      3.5861573e-150      3.5861573e-150      3.5861573e-150
     5.5000000e+02      3.7000000e-14      3.6025154e-300      3.6025154e-300      3.6025154e-300      3.6025154e-300
     5.5000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+02      0.0000000e+00      4.3161631e-01      4.3161492e-01      4.3136480e-01      4.3037115e-01
     6.0000000e+02      1.0000000e-22      4.3161406e-01      4.3161267e-01      4.3136254e-01      4.3036890e-01
     6.0000000e+02      1.0000000e-20      4.3139111e-01      4.3138973e-01      4.3113976e-01      4.3014667e-01
     6.0000000e+02      1.0000000e-19      4.2936996e-01      4.2936859e-01      4.2912008e-01      4.2813205e-01
     6.0000000e+02      5.0000000e-19      4.2050878e-01      4.2050746e-01      4.2026534e-01      4.1929945e-01
     6.0000000e+02      1.0000000e-18      4.0970629e-01      4.0970504e-01      4.0947065e-01      4.0853170e-01
     6.0000000e+02      1.8000000e-18      3.9303465e-01      3.9303349e-01      3.9281094e-01      3.9191344e-01
     6.0000000e+02      3.2000000e-18      3.6557908e-01      3.6557807e-01      3.6537477e-01      3.6454520e-01
     6.0000000e+02      5.6000000e-18      3.2316842e-01      3.2316763e-01      3.2299338e-01      3.2226787e-01
     6.0000000e+02      1.0000000e-17      2.5846662e-01      2.5846610e-01      2.5833442e-01      2.5776533e-01
     6.0000000e+02      1.5000000e-17      2.0132535e-01      2.0132503e-01      2.0122884e-01      2.0079511e-01
     6.0000000e+02      2.2000000e-17      1.4287593e-01      1.4287577e-01      1.4281334e-01      1.4251463e-01
     6.0000000e+02      3.2000000e-17      8.8673310e-02      8.8673250e-02      8.8639104e-02      8.8461329e-02
     6.0000000e+02      4.6000000e-17      4.6537202e-02      4.6537187e-02      4.6522109e-02      4.6434010e-02
     6.0000000e+02      6.8000000e-17      1.7713977e-02      1.7713975e-02      1.7709537e-02      1.7678819e-02
     6.0000000e+02      1.0000000e-16      4.7284543e-03      4.7284542e-03      4.7276021e-03      4.7203600e-03
     6.0000000e+02      1.5000000e-16      6.9852846e-04      6.9852846e-04      6.9844174e-04      6.9755789e-04
     6.0000000e+02      2.2000000e-16      5.9865870e-05      5.9865870e-05      5.9860071e-05      5.9802445e-05
     6.0000000e+02      3.2000000e-16      2.4256470e-06      2.4256470e-06      2.4254428e-06      2.4239223e-06
     6.0000000e+02      4.6000000e-16      4.0805213e-08      4.0805213e-08      4.0802705e-08      4.0790016e-08
     6.0000000e+02      6.8000000e-16      1.2349773e-10      1.2349773e-10      1.2349493e-10      1.2348483e-10
